,InvoiceDate,StockCode,Quantity,Quantity Prediction
221601,2011-10-21,37489A,1,-4.8300665284552196
221602,2011-10-21,15056N,54,25.185469757725116
221603,2011-10-21,85017B,5,2.492594724423725
221604,2011-10-21,22571,12,24.23014318218479
221605,2011-10-21,21559,63,54.16910209009773
221606,2011-10-21,23375,30,35.735360581976295
221607,2011-10-21,72817,5,20.47656856266451
221608,2011-10-21,22381,6,26.778098252466215
221609,2011-10-21,23238,6,1.5967134368935803
221610,2011-10-21,23491,12,-0.3125913724302478
221611,2011-10-21,22891,3,-4.163524305357569
221612,2011-10-21,23360,36,25.815122416447473
221613,2011-10-21,23445,20,47.68043466947329
221614,2011-10-21,23438,68,80.18748380579528
221615,2011-10-21,22725,2,11.00149645935194
221616,2011-10-21,22666,11,10.851491411635251
221617,2011-10-21,22142,30,60.9959497918367
221618,2011-10-21,84997b,5,-2.8735498124171244
221619,2011-10-21,22804,2,0.941795370715667
221620,2011-10-21,23457,3,3.0879403967476264
221621,2011-10-21,85035C,4,33.47515013207381
221622,2011-10-21,23490,3,6.248718976981081
221623,2011-10-21,22784,1,-1.7441639587545268
221624,2011-10-21,21485,5,9.78592119358477
221625,2011-10-21,22999,5,16.31187096240373
221626,2011-10-21,22433,1,-5.904697281271822
221627,2011-10-21,22773,12,6.39027762537404
221628,2011-10-21,22548,3,0.3074956381968832
221629,2011-10-21,23350,72,57.411186895903064
221630,2011-10-21,23359,24,15.033868642769136
221631,2011-10-21,23356,9,14.205407023363236
221632,2011-10-21,21484,14,12.92017234928089
221633,2011-10-21,21172,15,11.68420001147824
221634,2011-10-21,23069,6,-1.9916686519496238
221635,2011-10-21,84832,216,119.07898132403977
221636,2011-10-21,23489,15,11.041553335069366
221637,2011-10-21,21158,5,22.973072294621076
221638,2011-10-21,22493,12,8.965158661503764
221639,2011-10-21,84406B,48,18.17971237596464
221640,2011-10-21,85178,24,24.521411872706153
221641,2011-10-21,23566,48,47.93402807651426
221642,2011-10-21,23439,63,43.85968889335754
221643,2011-10-21,23077,80,215.91535792679696
221644,2011-10-21,85049C,12,4.838102402380855
221645,2011-10-21,22558,12,45.666095778025415
221646,2011-10-21,20712,10,67.91655006224849
221647,2011-10-21,23020,2,-3.5889275165818333
221648,2011-10-21,21124,48,37.52686151303978
221649,2011-10-21,22736,1,10.372299016250778
221650,2011-10-21,22834,24,9.874034293354754
221651,2011-10-21,22118,1,-3.269540001694537
221652,2011-10-21,23370,6,56.07722730053004
221653,2011-10-21,72807A,1,-5.505670532089056
221654,2011-10-21,85199S,72,37.643206378744196
221655,2011-10-21,23148,28,22.18946746604051
221656,2011-10-21,21673,5,37.06385524630653
221657,2011-10-21,22665,6,-0.4381789452343412
221658,2011-10-21,21508,24,15.000315978939298
221659,2011-10-21,22601,72,39.3929300967221
221660,2011-10-21,21770,2,2.0568554412515567
221661,2011-10-21,23087,16,15.771051056788735
221662,2011-10-21,22738,30,30.69920645108632
221663,2011-10-21,21306,1,4.0837558657129165
221664,2011-10-21,23170,24,86.95368644302694
221665,2011-10-21,22851,10,7.858371289683831
221666,2011-10-21,84029G,2,0.5696018939803622
221667,2011-10-21,23070,8,1.1591744129133446
221668,2011-10-21,22307,6,3.2867486458586654
221669,2011-10-21,23167,108,56.615885515440596
221670,2011-10-21,21745,3,3.129932944819643
221671,2011-10-21,22983,12,16.05540047768025
221672,2011-10-21,22592,4,20.34159046806144
221673,2011-10-21,84947,12,47.881641395500125
221674,2011-10-21,22801,1,4.886394584774436
221675,2011-10-21,21880,12,8.220076291459833
221676,2011-10-21,17091J,42,38.09035880001326
221677,2011-10-21,23156,120,53.52927700956368
221678,2011-10-21,22759,13,75.41294612178463
221679,2011-10-21,23328,32,22.01855081931197
221680,2011-10-21,21843,8,1.8981464157153454
221681,2011-10-21,23158,120,44.41689078211208
221682,2011-10-21,21181,25,78.20645997418661
221683,2011-10-21,22634,2,-3.35110332960312
221684,2011-10-21,22582,6,3.7199777763859174
221685,2011-10-21,47566B,3,-3.062799547056315
221686,2011-10-21,22379,11,41.775470665195044
221687,2011-10-21,22650,40,22.678332930503814
221688,2011-10-21,22609,36,70.16561856434328
221689,2011-10-21,22189,127,57.89529805374338
221690,2011-10-21,85071A,4,10.65454090681861
221691,2011-10-21,22192,2,-1.2303896754122263
221692,2011-10-21,20726,2,16.15859141952889
221693,2011-10-21,22994,24,18.852612397039692
221694,2011-10-21,21883,12,6.0287955590909235
221695,2011-10-21,46000S,2,1.983787847108914
221696,2011-10-21,22398,24,23.41751122025026
221697,2011-10-21,23507,523,220.8972742588802
221698,2011-10-21,21889,12,29.929464309436646
221699,2011-10-21,22271,12,5.791562600657912
221700,2011-10-21,23240,20,52.785843666861375
221701,2011-10-21,22675,2,3.7676857105615795
221702,2011-10-21,23319,36,49.15439553164417
221703,2011-10-21,22729,1,0.8584576302960159
221704,2011-10-21,22905,4,24.53474964937648
221705,2011-10-21,20838,6,3.7664918424059124
221706,2011-10-21,85152,385,166.57036793454603
221707,2011-10-21,22371,3,2.6873796984039586
221708,2011-10-21,85124B,6,-3.348670571660918
221709,2011-10-21,21064,1,-2.6731425194227256
221710,2011-10-21,22082,22,14.886896802611389
221711,2011-10-21,23535,20,23.581877134457088
221712,2011-10-21,23210,24,68.26052145390844
221713,2011-10-21,21328,1,0.039430584336699326
221714,2011-10-21,85194S,12,53.01389265574105
221715,2011-10-21,85071B,2,-2.0612628277630876
221716,2011-10-21,22066,4,21.68822430704259
221717,2011-10-21,23006,24,19.80793863622776
221718,2011-10-21,20718,20,11.34579133794287
221719,2011-10-21,21809,12,45.075545557094465
221720,2011-10-21,22942,34,11.974595128526559
221721,2011-10-21,22950,12,41.40823408301779
221722,2011-10-21,23165,12,13.49763749380348
221723,2011-10-21,23270,2,8.16567978743474
221724,2011-10-21,22537,5,14.333155150884366
221725,2011-10-21,22617,21,6.952995274674038
221726,2011-10-21,22630,2,102.87363153811
221727,2011-10-21,23519,3,33.419249075474724
221728,2011-10-21,82551,14,3.217856167813025
221729,2011-10-21,22578,104,122.74945614960166
221730,2011-10-21,23396,52,21.399690261445812
221731,2011-10-21,85231B,12,0.8750068964814801
221732,2011-10-21,85177,24,18.095627065024217
221733,2011-10-21,20972,14,41.986854453705
221734,2011-10-21,23508,500,336.31116771957727
221735,2011-10-21,22798,8,8.488089044047328
221736,2011-10-21,22188,120,46.44382643393449
221737,2011-10-21,22733,5,20.380377325151656
221738,2011-10-21,21329,16,3.5538123021071755
221739,2011-10-21,23338,14,0.20394946524831425
221740,2011-10-21,22698,10,31.368826432884866
221741,2011-10-21,22910,82,106.47425738115436
221742,2011-10-21,22835,20,18.27849172419876
221743,2011-10-21,22633,26,85.88447550361376
221744,2011-10-21,22995,24,15.44098127627744
221745,2011-10-21,47591D,2,3.1697716672235856
221746,2011-10-21,23133,120,47.58891725198513
221747,2011-10-21,21985,12,24.297369876912256
221748,2011-10-21,21821,6,-0.13504569099880825
221749,2011-10-21,35833P,1,-5.82728239367286
221750,2011-10-21,22138,23,30.672338743502827
221751,2011-10-21,22384,7,13.816544418639154
221752,2011-10-21,22489,24,87.10564700063937
221753,2011-10-21,23266,18,22.950048478294164
221754,2011-10-21,22776,2,-1.5289753531557295
221755,2011-10-21,22673,2,-2.321871019621284
221756,2011-10-21,21503,25,29.24199055481789
221757,2011-10-21,21530,2,4.340085936812713
221758,2011-10-21,22815,24,12.654095702196187
221759,2011-10-21,23301,15,44.144970735209526
221760,2011-10-21,22297,26,27.376816436360137
221761,2011-10-21,22818,24,40.54185281225271
221762,2011-10-21,23533,3,5.644113885326405
221763,2011-10-21,23080,2,-1.5359160280234505
221764,2011-10-21,21803,36,30.36635371458859
221765,2011-10-21,22457,20,28.421724367050103
221766,2011-10-21,23172,18,33.24875886070846
221767,2011-10-21,79321,14,34.39405726116336
221768,2011-10-21,23427,60,19.365887894158178
221769,2011-10-21,22750,4,15.567505815198032
221770,2011-10-21,22426,5,-0.7617429532964337
221771,2011-10-21,23016,4,1.7317302151278113
221772,2011-10-21,22151,24,32.51293685939359
221773,2011-10-21,23395,54,19.07310376520155
221774,2011-10-21,22327,4,2.1955942846143017
221775,2011-10-21,23426,14,14.321441527476281
221776,2011-10-21,22116,1,-2.846824951272339
221777,2011-10-21,47599A,10,-1.5404258750089497
221778,2011-10-21,22113,7,18.376695681331967
221779,2011-10-21,82582,1,19.16100265400776
221780,2011-10-21,22460,30,17.36514458599737
221781,2011-10-21,72586,14,4.636942427819747
221782,2011-10-21,84029E,9,13.20125793555215
221783,2011-10-21,23122,12,5.0193061683511075
221784,2011-10-21,22722,4,26.33176972168129
221785,2011-10-21,22028,12,11.9199457250091
221786,2011-10-21,23300,27,24.157863003576963
221787,2011-10-21,23506,500,346.8535637206733
221788,2011-10-21,22745,3,3.5711098742644367
221789,2011-10-21,23546,50,55.25186983714503
221790,2011-10-21,23534,6,23.295563152044906
221791,2011-10-21,22536,5,14.408869161161846
221792,2011-10-21,23321,2,26.12926836207135
221793,2011-10-21,21242,96,61.16129562229978
221794,2011-10-21,23232,25,95.26640746535466
221795,2011-10-21,22865,147,99.85185510065705
221796,2011-10-21,23414,4,-1.3980403362458844
221797,2011-10-21,84997D,40,45.934039160300784
221798,2011-10-21,23012,28,15.6202778366155
221799,2011-10-21,21754,3,1.580833100748393
221800,2011-10-21,22680,2,2.011602100462639
221801,2011-10-21,22366,1,5.096044727886905
221802,2011-10-21,23512,9,58.76502697972459
221803,2011-10-21,85111,6,169.37922779323787
221804,2011-10-21,21395,3,2.3133381847066516
221805,2011-10-21,85078,24,106.72863406674023
221806,2011-10-21,22812,108,52.391833660152145
221807,2011-10-21,22269,10,34.74979701736616
221808,2011-10-21,85035A,16,12.098518458903584
221809,2011-10-21,22574,12,14.547008000171616
221810,2011-10-21,21974,12,8.285557464092165
221811,2011-10-21,23203,16,81.73413517324461
221812,2011-10-21,23213,12,18.349254561547852
221813,2011-10-21,22961,12,50.15980766150394
221814,2011-10-21,23032,24,20.479385017521494
221815,2011-10-21,23173,6,10.193928740718448
221816,2011-10-21,23332,4,11.77657591504908
221817,2011-10-21,23541,125,54.581947624565
221818,2011-10-21,82583,449,181.0672437998677
221819,2011-10-21,23211,48,33.04991761353087
221820,2011-10-21,22580,7,10.84546284237554
221821,2011-10-21,85099B,122,299.5389270863557
221822,2011-10-21,23197,1,5.1422183966627415
221823,2011-10-21,20914,2,17.544868385210634
221824,2011-10-21,23511,9,48.147423759952275
221825,2011-10-21,23516,9,32.1933574440319
221826,2011-10-21,21915,276,212.1551091708778
221827,2011-10-21,23171,18,27.52335041924931
221828,2011-10-21,22651,24,21.703614988419062
221829,2011-10-21,22551,12,51.42286488299423
221830,2011-10-21,82552,2,-1.041142009555216
221831,2011-10-21,22814,12,8.927229846147398
221832,2011-10-21,70006,12,14.363388389881607
221833,2011-10-21,22631,3,38.95005414062352
221834,2011-10-21,22749,8,16.118805446367162
221835,2011-10-21,20975,2,81.7128104398054
221836,2011-10-21,84031A,2,-4.910070227258387
221837,2011-10-21,23514,3,48.669216805964005
221838,2011-10-21,23330,17,12.039700228345694
221839,2011-10-21,22211,2,3.236226206444357
221840,2011-10-21,21217,5,-1.123279873729274
221841,2011-10-21,22726,13,37.18127442743636
221842,2011-10-21,20750,1,0.08865859766000028
221843,2011-10-21,23160,12,10.714287413575477
221844,2011-10-21,23537,3,-0.2137536602638761
221845,2011-10-21,21617,1,8.466099550343401
221846,2011-10-21,22579,107,102.82947235945228
221847,2011-10-21,23515,6,56.521808709859236
221848,2011-10-21,23513,15,58.82543991826044
221849,2011-10-21,22699,9,57.464629138631295
221850,2011-10-21,23231,25,48.70063462132535
221851,2011-10-21,22114,47,41.26807472330745
221852,2011-10-21,16161P,25,54.502506720485805
221853,2011-10-21,23400,128,51.10428592506138
221854,2011-10-21,84692,1,18.05916664025166
221855,2011-10-21,22565,12,11.305739322244293
221856,2011-10-21,22380,6,1.8417070713011867
221857,2011-10-21,84347,120,184.14709443153325
221858,2011-10-21,23269,14,13.560471750201415
221859,2011-10-21,22097,2,14.588798266064984
221860,2011-10-21,84927F,1,-7.215958840710229
221861,2011-10-21,85136A,2,-5.131140088179336
221862,2011-10-21,23518,3,37.11906426990378
221863,2011-10-21,POST,12,9.57465394753281
221864,2011-10-21,23399,12,14.152094219961754
221865,2011-10-21,21841,2,2.9041101673645784
221866,2011-10-21,23073,2,5.742933707860487
221867,2011-10-21,47566,26,23.948295425137843
221868,2011-10-21,21592,6,9.499085015705063
221869,2011-10-21,84030E,10,3.8316100373069304
221870,2011-10-21,23241,12,24.954376020064316
221871,2011-10-21,23267,3,7.57813110423146
221872,2011-10-21,23132,120,52.369046368391594
221873,2011-10-21,22998,5,48.383131688459834
221874,2011-10-21,23334,6,26.882827649252327
221875,2011-10-21,23543,12,15.338943076064822
221876,2011-10-21,22581,24,17.18359379870259
221877,2011-10-21,22456,4,11.957103811402703
221878,2011-10-21,72598,6,2.8927431452807753
221879,2011-10-21,23424,12,12.010687678449216
221880,2011-10-21,22191,2,-0.020970191488331125
221881,2011-10-21,84997C,20,12.47339718652249
221882,2011-10-21,22610,36,90.56551588412486
221883,2011-10-21,22481,12,1.4122577964765668
221884,2011-10-21,22274,12,7.013488161765707
221885,2011-10-21,23247,6,23.116069306527365
221886,2011-10-21,85054,12,-0.3481095014909812
221887,2011-10-21,22800,8,0.17286007093157707
221888,2011-10-21,23229,3,16.280511526650713
221889,2011-10-21,23509,520,207.40039812980268
221890,2011-10-21,22843,4,-3.0520367855776414
221891,2011-10-21,22423,29,64.67602485360064
221892,2011-10-21,22956,6,1.5416482242074352
221893,2011-10-21,22677,1,2.8021852936578426
221894,2011-10-21,23418,60,23.654275789256346
221895,2011-10-21,23510,23,37.68242823347023
221896,2011-10-21,21929,3,29.534601810829336
221897,2011-10-21,20719,35,68.81416588872082
221898,2011-10-21,23214,36,18.974916778992252
221899,2011-10-21,22946,6,12.471891886963547
221900,2011-10-21,23157,12,55.858718185256684
221901,2011-10-21,23320,36,25.89884453671447
221902,2011-10-21,23536,1,14.687943425568577
221903,2011-10-21,22731,21,28.061122774189286
221904,2011-10-21,22732,18,24.921256176568463
221905,2011-10-21,23082,6,11.934021038504142
221906,2011-10-21,23333,4,9.093097684142776
221907,2011-10-21,84997A,32,10.287583292741814
221908,2011-10-21,71053,5,-1.0828528204353631
221909,2011-10-21,22024,12,20.60623976764019
221910,2011-10-21,23542,3,3.131737753319328
221911,2011-10-21,23517,3,35.50067270521163
221912,2011-10-21,22268,10,39.80573060476605
221913,2011-10-21,22720,15,17.276894057787317
221914,2011-10-21,21136,176,90.13611807062193
221915,2011-10-21,23329,2,10.8015885952057
221916,2011-10-21,22338,10,91.35677212336589
221917,2011-10-21,21733,1,9.05042660403906
221918,2011-10-21,35638A,2,5.0274274261338405
221919,2011-10-21,20979,16,24.101808480851133
221920,2011-10-21,20969,3,24.97644813890659
221921,2011-10-21,22940,9,13.867617586155632
221922,2011-10-21,23031,18,9.349057975567632
221923,2011-10-21,23398,12,4.5658126122279015
221924,2011-10-21,21314,2,12.873866808755523
221925,2011-10-21,23339,1,-3.977691307754597
221926,2011-10-21,22867,168,88.77835757786369
221927,2011-10-21,23113,3,1.6984226295995626
221928,2011-10-21,20751,1,0.1794021263279859
221929,2011-10-21,21828,2,-0.6217004245361721
221930,2011-10-21,84596B,25,18.953607105231328
221931,2011-10-21,22945,36,41.11312964704556
221932,2011-10-21,22210,2,3.181771260669052
221933,2011-10-21,22452,6,3.3841401247255334
221934,2011-10-21,22671,12,0.9708480455947495
221935,2011-10-21,21683,6,5.931909340265804
221936,2011-10-21,23192,204,98.72212829260461
221937,2011-10-21,21992,15,13.179919009299525
221938,2011-10-21,23265,6,14.24652396280672
221939,2011-10-21,84879,16,117.70430504705746
221940,2011-10-21,22748,14,7.570086016129409
221941,2011-10-21,23027,1,-4.15128580088998
221942,2011-10-21,23239,6,0.8624929542137352
221943,2011-10-21,84988,24,14.83395846476624
221944,2011-10-21,82494L,8,28.418710125074774
221945,2011-10-21,21154,10,16.569121585755198
221946,2011-10-21,22686,1,12.747742006756496
221947,2011-10-21,22774,12,11.539031881426652
221948,2011-10-21,85036B,1,8.27230129944519
221949,2011-10-21,21506,12,47.71084332388481
221950,2011-10-21,23527,6,14.823756256711476
221951,2011-10-21,22342,2,20.107750891111124
221952,2011-10-21,22491,12,10.958870875777336
221953,2011-10-21,23343,14,78.85248878392396
221954,2011-10-21,22659,64,38.63374832301352
221955,2011-10-21,23434,22,22.045799275877897
221956,2011-10-21,22273,6,100.88097058994319
221957,2011-10-21,21755,3,-0.2086424626419472
221958,2011-10-21,85059,4,-3.8841038981852165
221959,2011-10-21,23109,18,24.741267832794378
221960,2011-10-21,21561,60,35.00649617744872
221961,2011-10-21,23144,6,21.41059594320612
221962,2011-10-21,21523,4,1.0237314082656894
221963,2011-10-21,23406,2,2.7084630687986646
221964,2011-10-21,22962,24,20.036274774029124
221965,2011-10-21,23531,121,53.77223188005552
221966,2011-10-21,22383,33,28.26892159241033
221967,2011-10-21,23526,12,18.465785042397385
221968,2011-10-21,23550,25,42.93202642380567
221969,2011-10-21,23392,6,8.155981121285194
221970,2011-10-21,23202,22,41.859827242162865
221971,2011-10-21,85123A,13,50.02009453353346
221972,2011-10-21,22585,12,46.0439142743852
221973,2011-10-21,21591,24,26.488959824056167
221974,2011-10-21,22400,36,18.125427534526807
221975,2011-10-21,85114B,6,-4.11685809870967
221976,2011-10-21,20725,39,79.28955671342317
221977,2011-10-21,22838,2,-4.38300664683095
221978,2011-10-21,47599B,10,5.459268432992786
221979,2011-10-21,23209,25,76.92744211946295
221980,2011-10-21,22315,12,0.24250059967209836
221981,2011-10-21,21670,1,7.683081318535628
221982,2011-10-21,23391,4,-1.0470827051733664
221983,2011-10-21,22966,156,79.34029874447567
221984,2011-10-21,23502,6,9.45038948408255
221985,2011-10-21,22620,12,16.954258700502635
221986,2011-10-21,22909,80,90.12519599116138
221987,2011-10-21,21621,4,0.8159215546141354
221988,2011-10-21,23115,3,0.07211853968628645
221989,2011-10-21,85035B,1,-3.099983371293419
221990,2011-10-21,21401,3,11.02775585232665
221991,2011-10-21,22709,25,39.179943040634925
221992,2011-10-21,85066,2,-3.108942185227704
221993,2011-10-21,85053,6,6.6926856306197635
221994,2011-10-21,22215,2,-0.06935294943380654
221995,2011-10-21,21374,1,-5.1990942644673055
221996,2011-10-21,23554,303,130.75973082479803
221997,2011-10-21,23216,24,7.263098181805859
221998,2011-10-21,22951,48,44.85345833439028
221999,2011-10-21,23264,25,23.113028880454948
222000,2011-10-21,23233,25,81.15597872560984
222001,2011-10-21,85199L,60,30.103974233723704
222002,2011-10-21,21327,3,-0.23714150719747806
222003,2011-10-21,23389,8,41.38088072888852
222004,2011-10-21,22866,60,55.42357888357255
222005,2011-10-21,22692,2,-0.32668459892431656
222006,2011-10-21,85183B,8,1.5409123457538243
222007,2011-10-21,21340,1,-0.8536292032744655
222008,2011-10-21,22111,11,18.249003299578575
222009,2011-10-21,21908,384,154.6333207729702
222010,2011-10-21,22616,600,255.34696235488502
222011,2011-10-21,23529,121,54.72579364494052
222012,2011-10-21,22697,11,24.586223748737254
222013,2011-10-21,23092,2,-2.7659388650529735
222014,2011-10-21,23344,65,150.03370665558853
222015,2011-10-21,23089,12,12.379118110632717
222016,2011-10-21,23499,10,-0.32033978226505155
222017,2011-10-21,21137,12,31.27088847394962
222018,2011-10-21,22083,6,22.219878225233586
222019,2011-10-21,47559B,2,2.6682777108062226
222020,2011-10-21,22567,108,39.071267243621975
222021,2011-10-21,22144,20,66.26555663939106
222022,2011-10-21,23390,2,37.78556030945416
222023,2011-10-21,21892,24,19.714411235959304
222024,2011-10-21,23530,138,60.232480992399495
222025,2011-10-21,22115,1,8.574164552648583
222026,2011-10-21,22734,36,41.446216591508716
222027,2011-10-21,23322,2,16.256324135286093
222028,2011-10-21,23188,14,26.84741242156762
222029,2011-10-21,22992,24,41.14509005906196
222030,2011-10-21,22990,6,-2.598060985533138
222031,2011-10-21,23101,12,33.54691752084609
222032,2011-10-21,22429,4,2.4391976678548843
222033,2011-10-21,22587,12,8.121912228212125
222034,2011-10-21,23159,12,12.8372737004089
222035,2011-10-21,21810,12,66.73095349426177
222036,2011-10-21,20971,1,235.25304505566464
222037,2011-10-21,22186,20,21.682945596440803
222038,2011-10-21,22632,28,31.56399796732928
222039,2011-10-21,22964,6,1.1782986919665746
222040,2011-10-21,22169,1,1.3889935614344466
222041,2011-10-21,15056P,6,1.4283340109016507
222042,2011-10-21,23162,56,23.34085208351985
222043,2011-10-21,23528,1,11.30205307385873
222044,2011-10-21,23553,300,25.74451695469608
222045,2011-10-21,84077,432,489.3865940524335
222046,2011-10-21,21558,3,21.3906354204738
222047,2011-10-21,22747,1,3.7225042912073008
222048,2011-10-21,21231,72,44.01362908039709
222049,2011-10-21,23340,240,111.64703353386943
222050,2011-10-21,72351B,12,1.5907426662394215
222051,2011-10-21,23525,126,63.53672317783791
222052,2011-10-21,21163,2,8.695995251367052
222053,2011-10-21,21619,1,4.886963967266681
222054,2011-10-21,20893,6,1.977682300528329
222055,2011-10-21,22899,6,2.162648167714295
222056,2011-10-21,23204,15,62.252115634628744
222057,2011-10-21,22094,2,5.559692651995292
222058,2011-10-21,22947,2,5.300969860080997
222059,2011-10-21,21928,3,18.013345181281437
222060,2011-10-21,23549,25,42.30917006045782
222061,2011-10-21,22805,14,9.729072503890137
222062,2011-10-21,22112,88,81.47946325065804
222063,2011-10-21,23323,8,7.48751159829861
222064,2011-10-21,23524,6,11.057181718482454
222065,2011-10-21,23284,4,57.88337073384717
222066,2011-10-21,23293,68,61.78761052367398
222067,2011-10-21,22396,24,13.91814561416625
222068,2011-10-21,22842,8,-1.3139807829941788
222069,2011-10-21,22635,2,-2.983681496467568
